trip_id,"arrival_time","departure_time",stop_id,stop_sequence,"stop_headsign",pickup_type
294300170,"14:28:00","14:28:00",86,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294300170,"14:34:00","14:34:00",98,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294300170,"14:50:00","14:50:00",131,11,"L. A. Union Station",0
294300171,"14:30:00","14:30:00",126,5,"L. A. Union Station",0
294300171,"14:37:00","14:37:00",107,6,"L. A. Union Station",0
294300171,"14:51:00","14:51:00",129,7,"L. A. Union Station",0
294300171,"15:03:00","15:03:00",128,8,"L. A. Union Station",0
294300171,"15:10:00","15:10:00",86,9,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294300171,"15:17:00","15:17:00",98,10,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
294300171,"15:35:00","15:35:00",131,11,"L. A. Union Station",0
295000941,"16:33:00","16:33:00",131,1,"Burbank-Bob Hope Airport",0
295000941,"16:43:00","16:43:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000941,"16:49:00","16:49:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000941,"16:58:00","16:58:00",85,4,"Burbank-Bob Hope Airport",0
295000381,"05:38:00","05:38:00",131,1,"Burbank-Bob Hope Airport",0
295000381,"05:48:00","05:48:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000381,"05:54:00","05:54:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000381,"06:01:00","06:01:00",85,4,"Burbank-Bob Hope Airport",0
295000382,"08:00:00","08:00:00",131,1,"Burbank-Bob Hope Airport",0
295000382,"08:10:00","08:10:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000382,"08:16:00","08:16:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000382,"08:25:00","08:25:00",85,4,"Burbank-Bob Hope Airport",0
295000383,"08:25:00","08:25:00",131,1,"Burbank-Bob Hope Airport",0
295000383,"08:35:00","08:35:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000383,"08:41:00","08:41:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000383,"08:50:00","08:50:00",85,4,"Burbank-Bob Hope Airport",0
295000384,"08:50:00","08:50:00",131,1,"Burbank-Bob Hope Airport",0
295000384,"09:00:00","09:00:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000384,"09:06:00","09:06:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000384,"09:15:00","09:15:00",85,4,"Burbank-Bob Hope Airport",0
295000385,"15:05:00","15:05:00",131,1,"Burbank-Bob Hope Airport",0
295000385,"15:15:00","15:15:00",98,2,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000385,"15:21:00","15:21:00",86,3,"Burbank-Bob Hope Airport. ATTN: Train may leave up to five minutes ahead of schedule.",0
295000385,"15:30:00","15:30:00",85,4,"Burbank-Bob Hope Airport",0
295200882,"21:30:00","21:30:00",131,1,"San Bernardino",0
295200882,"21:40:00","21:40:00",87,2,"San Bernardino",0
295200882,"21:49:00","21:49:00",95,3,"San Bernardino",0
295200882,"21:57:00","21:57:00",83,4,"San Bernardino",0
295200882,"22:03:00","22:03:00",92,5,"San Bernardino",0
295200882,"22:13:00","22:13:00",116,6,"San Bernardino",0
295200882,"22:17:00","22:17:00",90,7,"San Bernardino",0
295200882,"22:20:00","22:20:00",104,8,"San Bernardino",0
295200882,"22:25:00","22:25:00",132,9,"San Bernardino",0
295200882,"22:32:00","22:32:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200882,"22:41:00","22:41:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200882,"22:47:00","22:47:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200882,"23:00:00","23:00:00",122,13,"San Bernardino",0
295201004,"17:15:00","17:15:00",131,1,"San Bernardino",0
295201004,"17:44:00","17:44:00",92,5,"San Bernardino",0
295201004,"18:04:00","18:04:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295201004,"18:20:00","18:20:00",122,13,"San Bernardino",0
220000001,"16:12:00","16:12:00",100,10,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
220000001,"16:03:00","16:03:00",130,9,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
220000001,"15:57:00","15:57:00",125,8,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
220000001,"15:44:00","15:44:00",82,6,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
220000001,"15:51:00","15:51:00",112,7,"San Juan Capistrano. ATTN: Train may leave up to five minutes ahead of schedule.",0
220000001,"15:24:00","15:24:00",135,5,"San Juan Capistrano",0
220000001,"15:18:00","15:18:00",108,4,"San Juan Capistrano",0
295201010,"23:00:00","23:00:00",131,1,"San Bernardino",0
295201010,"23:10:00","23:10:00",87,2,"San Bernardino",0
295201010,"23:19:00","23:19:00",95,3,"San Bernardino",0
295201010,"23:27:00","23:27:00",83,4,"San Bernardino",0
295201010,"23:33:00","23:33:00",92,5,"San Bernardino",0
295201010,"23:43:00","23:43:00",116,6,"San Bernardino",0
295201010,"23:47:00","23:47:00",90,7,"San Bernardino",0
295201010,"23:50:00","23:50:00",104,8,"San Bernardino",0
295201010,"23:55:00","23:55:00",132,9,"San Bernardino",0
295201010,"24:02:00","24:02:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295201010,"24:11:00","24:11:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295201010,"24:17:00","24:17:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295201010,"24:30:00","24:30:00",122,13,"San Bernardino",0
295200245,"17:00:00","17:00:00",131,1,"San Bernardino",0
295200245,"17:10:00","17:10:00",87,2,"San Bernardino",0
295200245,"17:20:00","17:20:00",95,3,"San Bernardino",0
295200245,"17:28:00","17:28:00",83,4,"San Bernardino",0
295200245,"17:48:00","17:48:00",92,5,"San Bernardino",0
295200245,"17:59:00","17:59:00",116,6,"San Bernardino",0
295200245,"18:03:00","18:03:00",90,7,"San Bernardino",0
295200245,"18:06:00","18:06:00",104,8,"San Bernardino",0
295200245,"18:11:00","18:11:00",132,9,"San Bernardino",0
295200245,"18:18:00","18:18:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200245,"18:27:00","18:27:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200245,"18:35:00","18:35:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200245,"18:45:00","18:45:00",122,13,"San Bernardino",0
295200247,"17:25:00","17:25:00",131,1,"San Bernardino",0
295200247,"17:35:00","17:35:00",87,2,"San Bernardino",0
295200247,"17:45:00","17:45:00",95,3,"San Bernardino",0
295200247,"17:53:00","17:53:00",83,4,"San Bernardino",0
295200247,"18:00:00","18:00:00",92,5,"San Bernardino",0
295200247,"18:10:00","18:10:00",116,6,"San Bernardino",0
295200247,"18:14:00","18:14:00",90,7,"San Bernardino",0
295200247,"18:17:00","18:17:00",104,8,"San Bernardino",0
295200247,"18:22:00","18:22:00",132,9,"San Bernardino",0
295200247,"18:31:00","18:31:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200247,"18:40:00","18:40:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200247,"18:46:00","18:46:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200247,"19:05:00","19:05:00",122,13,"San Bernardino",0
295200249,"17:45:00","17:45:00",131,1,"San Bernardino",0
295200249,"17:55:00","17:55:00",87,2,"San Bernardino",0
295200249,"18:05:00","18:05:00",95,3,"San Bernardino",0
295200249,"18:13:00","18:13:00",83,4,"San Bernardino",0
295200249,"18:20:00","18:20:00",92,5,"San Bernardino",0
295200249,"18:30:00","18:30:00",116,6,"San Bernardino",0
295200249,"18:34:00","18:34:00",90,7,"San Bernardino",0
295200249,"18:37:00","18:37:00",104,8,"San Bernardino",0
295200249,"18:42:00","18:42:00",132,9,"San Bernardino",0
295200249,"18:49:00","18:49:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200249,"18:58:00","18:58:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200249,"19:04:00","19:04:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200249,"19:20:00","19:20:00",122,13,"San Bernardino",0
295200251,"18:20:00","18:20:00",131,1,"San Bernardino",0
295200251,"18:30:00","18:30:00",87,2,"San Bernardino",0
295200251,"18:40:00","18:40:00",95,3,"San Bernardino",0
295200251,"18:48:00","18:48:00",83,4,"San Bernardino",0
295200251,"18:55:00","18:55:00",92,5,"San Bernardino",0
295200251,"19:05:00","19:05:00",116,6,"San Bernardino",0
295200251,"19:09:00","19:09:00",90,7,"San Bernardino",0
295200251,"19:12:00","19:12:00",104,8,"San Bernardino",0
295200251,"19:17:00","19:17:00",132,9,"San Bernardino",0
295200251,"19:24:00","19:24:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200251,"19:33:00","19:33:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200251,"19:39:00","19:39:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200251,"19:50:00","19:50:00",122,13,"San Bernardino",0
295200253,"19:20:00","19:20:00",131,1,"San Bernardino",0
295200253,"19:30:00","19:30:00",87,2,"San Bernardino",0
295200253,"19:39:00","19:39:00",95,3,"San Bernardino",0
295200253,"19:47:00","19:47:00",83,4,"San Bernardino",0
295200253,"19:54:00","19:54:00",92,5,"San Bernardino",0
295200253,"20:04:00","20:04:00",116,6,"San Bernardino",0
295200253,"20:08:00","20:08:00",90,7,"San Bernardino",0
295200253,"20:11:00","20:11:00",104,8,"San Bernardino",0
295200253,"20:16:00","20:16:00",132,9,"San Bernardino",0
295200253,"20:23:00","20:23:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200253,"20:32:00","20:32:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200253,"20:38:00","20:38:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200253,"20:50:00","20:50:00",122,13,"San Bernardino",0
295200881,"20:30:00","20:30:00",131,1,"San Bernardino",0
295200881,"20:40:00","20:40:00",87,2,"San Bernardino",0
295200881,"20:49:00","20:49:00",95,3,"San Bernardino",0
295200881,"20:57:00","20:57:00",83,4,"San Bernardino",0
295200881,"21:03:00","21:03:00",92,5,"San Bernardino",0
295200881,"21:13:00","21:13:00",116,6,"San Bernardino",0
295200881,"21:17:00","21:17:00",90,7,"San Bernardino",0
295200881,"21:20:00","21:20:00",104,8,"San Bernardino",0
295200881,"21:25:00","21:25:00",132,9,"San Bernardino",0
295200881,"21:32:00","21:32:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200881,"21:41:00","21:41:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200881,"21:47:00","21:47:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200881,"22:00:00","22:00:00",122,13,"San Bernardino",0
295200233,"13:20:00","13:20:00",131,1,"San Bernardino",0
295200233,"13:30:00","13:30:00",87,2,"San Bernardino",0
295200233,"13:40:00","13:40:00",95,3,"San Bernardino",0
295200233,"13:48:00","13:48:00",83,4,"San Bernardino",0
295200233,"13:55:00","13:55:00",92,5,"San Bernardino",0
295200233,"14:06:00","14:06:00",116,6,"San Bernardino",0
295200233,"14:10:00","14:10:00",90,7,"San Bernardino",0
295200233,"14:13:00","14:13:00",104,8,"San Bernardino",0
295200233,"14:18:00","14:18:00",132,9,"San Bernardino",0
295200233,"14:25:00","14:25:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200233,"14:35:00","14:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200233,"14:41:00","14:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200233,"14:50:00","14:50:00",122,13,"San Bernardino",0
295200235,"14:20:00","14:20:00",131,1,"San Bernardino",0
295200235,"14:30:00","14:30:00",87,2,"San Bernardino",0
295200235,"14:40:00","14:40:00",95,3,"San Bernardino",0
295200235,"14:48:00","14:48:00",83,4,"San Bernardino",0
295200235,"14:55:00","14:55:00",92,5,"San Bernardino",0
295200235,"15:06:00","15:06:00",116,6,"San Bernardino",0
295200235,"15:10:00","15:10:00",90,7,"San Bernardino",0
295200235,"15:13:00","15:13:00",104,8,"San Bernardino",0
295200235,"15:18:00","15:18:00",132,9,"San Bernardino",0
295200235,"15:25:00","15:25:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200235,"15:35:00","15:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200235,"15:41:00","15:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200235,"15:50:00","15:50:00",122,13,"San Bernardino",0
295200237,"15:20:00","15:20:00",131,1,"San Bernardino",0
295200237,"15:30:00","15:30:00",87,2,"San Bernardino",0
295200237,"15:40:00","15:40:00",95,3,"San Bernardino",0
295200237,"15:48:00","15:48:00",83,4,"San Bernardino",0
295200237,"15:55:00","15:55:00",92,5,"San Bernardino",0
295200237,"16:05:00","16:05:00",116,6,"San Bernardino",0
295200237,"16:09:00","16:09:00",90,7,"San Bernardino",0
295200237,"16:12:00","16:12:00",104,8,"San Bernardino",0
295200237,"16:17:00","16:17:00",132,9,"San Bernardino",0
295200237,"16:24:00","16:24:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200237,"16:33:00","16:33:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200237,"16:39:00","16:39:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200237,"16:50:00","16:50:00",122,13,"San Bernardino",0
295200239,"15:45:00","15:45:00",131,1,"San Bernardino",0
295200239,"15:55:00","15:55:00",87,2,"San Bernardino",0
295200239,"16:05:00","16:05:00",95,3,"San Bernardino",0
295200239,"16:13:00","16:13:00",83,4,"San Bernardino",0
295200239,"16:20:00","16:20:00",92,5,"San Bernardino",0
295200239,"16:30:00","16:30:00",116,6,"San Bernardino",0
295200239,"16:34:00","16:34:00",90,7,"San Bernardino",0
295200239,"16:37:00","16:37:00",104,8,"San Bernardino",0
295200239,"16:42:00","16:42:00",132,9,"San Bernardino",0
295200239,"16:49:00","16:49:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200239,"16:58:00","16:58:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200239,"17:04:00","17:04:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200239,"17:25:00","17:25:00",122,13,"San Bernardino",0
295200241,"16:20:00","16:20:00",131,1,"San Bernardino",0
295200241,"16:30:00","16:30:00",87,2,"San Bernardino",0
295200241,"16:40:00","16:40:00",95,3,"San Bernardino",0
295200241,"16:48:00","16:48:00",83,4,"San Bernardino",0
295200241,"16:55:00","16:55:00",92,5,"San Bernardino",0
295200241,"17:05:00","17:05:00",116,6,"San Bernardino",0
295200241,"17:09:00","17:09:00",90,7,"San Bernardino",0
295200241,"17:12:00","17:12:00",104,8,"San Bernardino",0
295200241,"17:17:00","17:17:00",132,9,"San Bernardino",0
295200241,"17:24:00","17:24:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200241,"17:33:00","17:33:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200241,"17:39:00","17:39:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200241,"17:55:00","17:55:00",122,13,"San Bernardino",0
295200243,"16:38:00","16:38:00",131,1,"San Bernardino",0
295200243,"16:48:00","16:48:00",87,2,"San Bernardino",0
295200243,"16:58:00","16:58:00",95,3,"San Bernardino",0
295200243,"17:06:00","17:06:00",83,4,"San Bernardino",0
295200243,"17:13:00","17:13:00",92,5,"San Bernardino",0
295200243,"17:23:00","17:23:00",116,6,"San Bernardino",0
295200243,"17:27:00","17:27:00",90,7,"San Bernardino",0
295200243,"17:30:00","17:30:00",104,8,"San Bernardino",0
295200243,"17:35:00","17:35:00",132,9,"San Bernardino",0
295200243,"17:42:00","17:42:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200243,"17:49:00","17:49:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200243,"17:54:00","17:54:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200243,"18:10:00","18:10:00",122,13,"San Bernardino",0
295200221,"05:45:00","05:45:00",131,1,"San Bernardino",0
295200221,"05:56:00","05:56:00",87,2,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:10:00","06:10:00",95,3,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:31:00","06:31:00",83,4,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:42:00","06:42:00",92,5,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:52:00","06:52:00",116,6,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:56:00","06:56:00",90,7,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"06:59:00","06:59:00",104,8,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"07:07:00","07:07:00",132,9,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"07:15:00","07:15:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"07:30:00","07:30:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"07:35:00","07:35:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200221,"07:50:00","07:50:00",122,13,"San Bernardino",0
295200224,"07:45:00","07:45:00",131,1,"San Bernardino",0
295200224,"07:55:00","07:55:00",87,2,"San Bernardino",0
295200224,"08:09:00","08:09:00",95,3,"San Bernardino",0
295200224,"08:22:00","08:22:00",83,4,"San Bernardino",0
295200224,"08:29:00","08:29:00",92,5,"San Bernardino",0
295200224,"08:39:00","08:39:00",116,6,"San Bernardino",0
295200224,"08:43:00","08:43:00",90,7,"San Bernardino",0
295200224,"08:46:00","08:46:00",104,8,"San Bernardino",0
295200224,"08:51:00","08:51:00",132,9,"San Bernardino",0
295200224,"08:58:00","08:58:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200224,"09:07:00","09:07:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200224,"09:13:00","09:13:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200224,"09:30:00","09:30:00",122,13,"San Bernardino",0
295200225,"09:02:00","09:02:00",131,1,"San Bernardino",0
295200225,"09:12:00","09:12:00",87,2,"San Bernardino",0
295200225,"09:22:00","09:22:00",95,3,"San Bernardino",0
295200225,"09:30:00","09:30:00",83,4,"San Bernardino",0
295200225,"09:38:00","09:38:00",92,5,"San Bernardino",0
295200225,"09:49:00","09:49:00",116,6,"San Bernardino",0
295200225,"09:53:00","09:53:00",90,7,"San Bernardino",0
295200225,"09:57:00","09:57:00",104,8,"San Bernardino",0
295200225,"10:02:00","10:02:00",132,9,"San Bernardino",0
295200225,"10:09:00","10:09:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200225,"10:19:00","10:19:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200225,"10:25:00","10:25:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200225,"10:40:00","10:40:00",122,13,"San Bernardino",0
295200229,"11:20:00","11:20:00",131,1,"San Bernardino",0
295200229,"11:30:00","11:30:00",87,2,"San Bernardino",0
295200229,"11:40:00","11:40:00",95,3,"San Bernardino",0
295200229,"11:48:00","11:48:00",83,4,"San Bernardino",0
295200229,"11:55:00","11:55:00",92,5,"San Bernardino",0
295200229,"12:06:00","12:06:00",116,6,"San Bernardino",0
295200229,"12:10:00","12:10:00",90,7,"San Bernardino",0
295200229,"12:13:00","12:13:00",104,8,"San Bernardino",0
295200229,"12:18:00","12:18:00",132,9,"San Bernardino",0
295200229,"12:25:00","12:25:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200229,"12:35:00","12:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200229,"12:41:00","12:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200229,"12:50:00","12:50:00",122,13,"San Bernardino",0
295200231,"12:20:00","12:20:00",131,1,"San Bernardino",0
295200231,"12:30:00","12:30:00",87,2,"San Bernardino",0
295200231,"12:40:00","12:40:00",95,3,"San Bernardino",0
295200231,"12:48:00","12:48:00",83,4,"San Bernardino",0
295200231,"12:55:00","12:55:00",92,5,"San Bernardino",0
295200231,"13:06:00","13:06:00",116,6,"San Bernardino",0
295200231,"13:10:00","13:10:00",90,7,"San Bernardino",0
295200231,"13:13:00","13:13:00",104,8,"San Bernardino",0
295200231,"13:18:00","13:18:00",132,9,"San Bernardino",0
295200231,"13:25:00","13:25:00",118,10,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200231,"13:35:00","13:35:00",96,11,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200231,"13:41:00","13:41:00",119,12,"San Bernardino. ATTN: Train may leave up to five minutes ahead of schedule.",0
295200231,"13:50:00","13:50:00",122,13,"San Bernardino",0
295500282,"13:25:00","13:25:00",120,1,"L. A. Union Station",0
295500282,"14:07:00","14:07:00",122,2,"L. A. Union Station",0
295500282,"14:14:00","14:14:00",119,3,"L. A. Union Station",0
295500282,"14:19:00","14:19:00",96,4,"L. A. Union Station",0
295500282,"14:28:00","14:28:00",118,5,"L. A. Union Station",0
295500282,"14:36:00","14:36:00",132,6,"L. A. Union Station",0
295500282,"14:42:00","14:42:00",104,7,"L. A. Union Station",0
295500282,"14:45:00","14:45:00",90,8,"L. A. Union Station",0
295500282,"14:49:00","14:49:00",116,9,"L. A. Union Station",0
295500282,"14:59:00","14:59:00",92,10,"L. A. Union Station",0
295500282,"15:05:00","15:05:00",83,11,"L. A. Union Station",0
295500282,"15:14:00","15:14:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295500282,"15:27:00","15:27:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295500282,"15:40:00","15:40:00",131,14,"L. A. Union Station",0
295500747,"06:20:00","06:20:00",120,1,"L. A. Union Station",0
295500747,"07:00:00","07:00:00",122,2,"L. A. Union Station",0
295500747,"07:07:00","07:07:00",119,3,"L. A. Union Station",0
295500747,"07:12:00","07:12:00",96,4,"L. A. Union Station",0
295500747,"07:21:00","07:21:00",118,5,"L. A. Union Station",0
295500747,"07:28:00","07:28:00",132,6,"L. A. Union Station",0
295500747,"07:34:00","07:34:00",104,7,"L. A. Union Station",0
295500747,"07:37:00","07:37:00",90,8,"L. A. Union Station",0
295500747,"07:41:00","07:41:00",116,9,"L. A. Union Station",0
295500747,"07:51:00","07:51:00",92,10,"L. A. Union Station",0
295500747,"07:57:00","07:57:00",83,11,"L. A. Union Station",0
295500747,"08:07:00","08:07:00",95,12,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295500747,"08:19:00","08:19:00",87,13,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295500747,"08:35:00","08:35:00",131,14,"L. A. Union Station",0
295700446,"15:07:00","15:07:00",120,1,"L. A. Union Station",0
295700446,"15:18:00","15:18:00",115,2,"L. A. Union Station",0
295700446,"15:28:00","15:28:00",94,3,"L. A. Union Station",0
295700446,"15:40:00","15:40:00",93,4,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700446,"15:49:00","15:49:00",99,5,"L. A. Union Station",0
295700446,"16:07:00","16:07:00",105,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700446,"16:35:00","16:35:00",131,7,"L. A. Union Station",0
295700441,"04:42:00","04:42:00",120,1,"L. A. Union Station",0
295700441,"04:53:00","04:53:00",115,2,"L. A. Union Station",0
295700441,"05:03:00","05:03:00",94,3,"L. A. Union Station",0
295700441,"05:15:00","05:15:00",93,4,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700441,"05:24:00","05:24:00",99,5,"L. A. Union Station",0
295700441,"05:42:00","05:42:00",105,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700441,"06:05:00","06:05:00",131,7,"L. A. Union Station. ATTN: Train 401 continues from Los Angeles Union Station as 91 Line train 702 to Riverside-Downtown. See 91 Line timetable for details.",0
295700442,"05:42:00","05:42:00",120,1,"L. A. Union Station",0
295700442,"05:53:00","05:53:00",115,2,"L. A. Union Station",0
295700442,"06:03:00","06:03:00",94,3,"L. A. Union Station",0
295700442,"06:15:00","06:15:00",93,4,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700442,"06:24:00","06:24:00",99,5,"L. A. Union Station",0
295700442,"06:42:00","06:42:00",105,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700442,"07:07:00","07:07:00",131,7,"L. A. Union Station",0
295700443,"06:15:00","06:15:00",120,1,"L. A. Union Station",0
295700443,"06:26:00","06:26:00",115,2,"L. A. Union Station",0
295700443,"06:36:00","06:36:00",94,3,"L. A. Union Station",0
295700443,"06:48:00","06:48:00",93,4,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700443,"06:57:00","06:57:00",99,5,"L. A. Union Station",0
295700443,"07:15:00","07:15:00",105,6,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700443,"07:38:00","07:38:00",131,7,"L. A. Union Station. ATTN: Train 405 continues from Los Angeles Union Station as Burbank-Bob Hope Airport Line train 903 to Burbank-Bob Hope Airport.  See Burbank-Bob Hope Airport Line timetable for details.",0
295700444,"06:50:00","06:50:00",120,1,"L. A. Union Station",0
295700444,"07:01:00","07:01:00",115,2,"L. A. Union Station",0
295700444,"07:11:00","07:11:00",94,3,"L. A. Union Station",0
295700444,"07:23:00","07:23:00",93,4,"L. A. Union Station. ATTN: Train may leave up to five minutes ahead of schedule.",0
295700444,"07:32:00","07:32:00",99,5,"L. A. Union Station",0
